data_emissao,tipo,municipio,agravo_alvo,epi_year,epi_week,prob,horizon_weeks,desfecho,confirmado
2026-09-01,risco,COMODORO,hepatite_b_hbv,2026,9,0.0647,2,sem_confirmacao,0
2026-09-01,risco,JUINA,hansen_ase_hansen_ase_teste_de_sensibilidade_genot_pico,2025,49,0.0643,2,sem_confirmacao,0
2026-09-01,risco,CUIABA,doen_a_de_chagas_chagas_igg,2025,49,0.0638,2,sem_confirmacao,0
2026-09-01,risco,AGUA BOA,micose_rub_ola_igg,2025,40,0.062,2,sem_confirmacao,0
2026-09-01,risco,RONDONOPOLIS,hepatite_b_hbv,2026,4,0.0616,2,sem_confirmacao,0
2026-09-01,risco,CHAPADA DOS GUIMARAES,hepatite_b_hbv,2025,49,0.0611,2,sem_confirmacao,0
2026-09-01,risco,CANARANA,meningite,2026,4,0.061,2,sem_confirmacao,0
2026-09-01,risco,AGUA BOA,meningite,2025,40,0.0603,2,sem_confirmacao,0
2026-09-01,risco,SAPEZAL,sars_cov_2,2025,12,0.0596,2,sem_confirmacao,0
2026-09-01,risco,VARZEA GRANDE,toxoplasmose_rub_ola_igg,2025,49,0.0591,2,sem_confirmacao,0
2026-09-01,risco,NOBRES,hepatite_b_hbv,2025,32,0.0588,2,sem_confirmacao,0
2026-09-01,risco,PRIMAVERA DO LESTE,hepatite_c_hcv,2025,45,0.0586,2,sem_confirmacao,0
2026-09-01,risco,CAMPO VERDE,hepatite_b_hbv,2025,45,0.0576,2,sem_confirmacao,0
2026-09-01,risco,SINOP,hansen_ase_hansen_ase_teste_de_sensibilidade_genot_pico,2025,45,0.0575,2,sem_confirmacao,0
2026-09-01,risco,CUIABA,sifilis,2025,38,0.0552,2,sem_confirmacao,0
2026-09-01,risco,RIBEIRAO CASCALHEIRA,hepatite_b_hbv,2025,41,0.0548,2,sem_confirmacao,0
2026-09-01,risco,JUINA,hansen_ase_hansen_ase_biologia_molecular,2025,49,0.0545,2,sem_confirmacao,0
2026-09-01,risco,NOVA BANDEIRANTES,hepatite_b_hbv,2025,45,0.0533,2,sem_confirmacao,0
2026-09-01,risco,GUARANTA DO NORTE,toxoplasmose_citomegalov_rus_igm,2025,27,0.0529,2,sem_confirmacao,0
2026-09-01,risco,GUARANTA DO NORTE,toxoplasmose_citomegalov_rus_igg,2025,27,0.0529,2,sem_confirmacao,0
2026-09-01,risco,NOVA OLIMPIA,hepatite_b_hbv,2026,19,0.0516,2,sem_confirmacao,0
2026-09-01,risco,ALTA FLORESTA,hepatite_b_hbv,2025,49,0.0514,2,sem_confirmacao,0
2026-09-01,risco,NOVA GUARITA,hepatite_b_hbv,2025,40,0.0512,2,sem_confirmacao,0
2026-09-01,risco,CONFRESA,meningite,2026,11,0.0509,2,sem_confirmacao,0
2026-09-01,risco,SAO JOSE DOS QUATRO MARCOS,raiva_raiva,2025,36,0.0506,2,sem_confirmacao,0
2026-09-01,risco,CANARANA,doen_a_de_chagas_chagas_igg,2025,35,0.0506,2,sem_confirmacao,0
2026-09-01,silencio,NOVO SANTO ANTONIO,hepatite_b_hbv,2026,4,0.8591,2,silencio,1
2026-09-01,silencio,BARAO DE MELGACO,tuberculose,2026,34,0.8359,2,silencio,1
2026-09-01,silencio,NOVO SANTO ANTONIO,toxoplasmose_rub_ola_igg,2025,35,0.8215,2,silencio,1
2026-09-01,silencio,NOVO SANTO ANTONIO,toxoplasmose_toxoplasmose_igg,2025,35,0.8215,2,silencio,1
2026-09-01,silencio,BARAO DE MELGACO,hansen_ase_hansen_ase,2026,34,0.7445,2,silencio,1
2026-09-01,silencio,SANTA CRUZ DO XINGU,tuberculose,2026,26,0.6891,2,silencio,1
2026-09-01,silencio,LUCIARA,tuberculose,2026,4,0.6811,2,silencio,1
2026-09-01,silencio,CAMPINAPOLIS,hepatite_b_hbv,2025,30,0.6793,2,silencio,1
2026-09-01,silencio,NOVA MARILANDIA,leptospira,2025,32,0.6779,2,silencio,1
2026-09-01,silencio,NOSSA SENHORA DO LIVRAMENTO,hepatite_b_hbv,2026,4,0.6636,2,silencio,1
2026-09-01,silencio,CHAPADA DOS GUIMARAES,toxoplasmose_citomegalov_rus_igg,2025,29,0.663,2,silencio,1
2026-09-01,silencio,CHAPADA DOS GUIMARAES,toxoplasmose_citomegalov_rus_igm,2025,29,0.663,2,silencio,1
2026-09-01,silencio,CHAPADA DOS GUIMARAES,toxoplasmose_rub_ola_igg,2025,28,0.663,2,silencio,1
2026-09-01,silencio,CHAPADA DOS GUIMARAES,toxoplasmose_toxoplasmose_igm,2025,29,0.663,2,silencio,1
2026-09-01,silencio,CHAPADA DOS GUIMARAES,toxoplasmose_toxoplasmose_igg,2025,29,0.663,2,silencio,1
2026-09-01,silencio,INDIAVAI,raiva_raiva,2024,49,0.6461,2,silencio,1
2026-09-01,silencio,GENERAL CARNEIRO,raiva_raiva,2025,44,0.6316,2,silencio,1
2026-09-01,silencio,TESOURO,hepatite_b_hbv,2025,30,0.6308,2,silencio,1
2026-09-01,silencio,ALTO PARAGUAI,hepatite_c_hcv,2025,41,0.6308,2,silencio,1
2026-09-01,silencio,ALTO PARAGUAI,hepatite_b_hbv,2025,33,0.6308,2,silencio,1
2026-09-01,silencio,CONCORDIA,toxoplasmose_toxoplasmose_igg,2025,38,0.6279,2,silencio,1
2026-09-01,silencio,IGARAPE DO MEIO,tuberculose,2025,40,0.6279,2,silencio,1
2026-09-01,silencio,OURICURI,dengue,2025,32,0.6279,2,silencio,1
2026-09-01,silencio,NOVA CANTU,dengue,2025,36,0.6279,2,silencio,1
2026-09-01,silencio,TUNTUM,dengue,2025,33,0.6279,2,silencio,1
2026-09-01,silencio,PALMEIRANDIA,tuberculose,2026,2,0.6279,2,silencio,1
2026-09-01,silencio,CONCORDIA,toxoplasmose_toxoplasmose_igm,2025,38,0.6279,2,silencio,1
2026-09-01,silencio,MONTENEGRO,hepatite_b_hbv,2025,38,0.6279,2,silencio,1
2026-09-01,silencio,VIDEIRA,tuberculose,2025,42,0.6279,2,silencio,1
2026-09-01,silencio,PORTO ESPERIDIAO,brucelose_brucelose,2024,36,0.6271,2,silencio,1
2026-09-01,silencio,NOVA LACERDA,hepatite_b_hbv,2025,38,0.6271,2,silencio,1
2026-09-01,silencio,JANGADA,doenca_de_chagas_aguda_chagas,2025,26,0.6271,2,silencio,1
2026-09-01,silencio,SAO PEDRO DA CIPA,meningite,2024,51,0.6232,2,silencio,1
2026-09-01,silencio,PORTO VELHO,hepatite_b_hbv,2025,29,0.6226,2,silencio,1
2026-09-01,silencio,CUIABA,citomegalov_rus_citomegalov_rus_igg,2025,29,0.6149,2,silencio,1
2026-09-01,silencio,CUIABA,infec_o_coloniza_o_fungos,2025,9,0.6149,2,silencio,1
2026-09-01,silencio,NOVA LACERDA,hepatite_c_hcv,2026,20,0.6089,2,silencio,1
2026-09-01,silencio,NOVA LACERDA,meningite,2026,29,0.6089,2,silencio,1
2026-09-01,silencio,PORTO ALEGRE DO NORTE,meningite,2026,29,0.6089,2,silencio,1
2026-09-01,silencio,GAUCHA DO NORTE,hansen_ase_hansen_ase,2026,25,0.6086,2,silencio,1
2026-09-01,silencio,LUCAS DO RIO VERDE,dengue,2026,4,0.6065,2,silencio,1
2026-09-01,silencio,SORRISO,dengue,2026,4,0.6065,2,silencio,1
2026-09-01,silencio,VARZEA GRANDE,citomegalov_rus_toxoplasmose_igg,2025,29,0.6054,2,silencio,1
2026-09-01,silencio,VARZEA GRANDE,infec_o_coloniza_o_cultura_para_fungos,2025,23,0.6054,2,silencio,1
2026-09-01,silencio,VARZEA GRANDE,varicela_herpes_zoster_citomegalov_rus_igg,2025,36,0.6054,2,silencio,1
2026-09-01,silencio,TESOURO,infec_o_coloniza_o_bact_rias_cultura,2026,4,0.6048,2,silencio,1
2026-09-01,silencio,TESOURO,infec_o_coloniza_o_fungos_teste_de_sensibilidade,2026,4,0.6048,2,silencio,1
2026-09-01,silencio,ALTO PARAGUAI,meningite,2026,19,0.6048,2,silencio,1
2026-09-01,silencio,ROSARIO OESTE,hansen_ase_hansen_ase,2026,4,0.604,2,silencio,1
2026-09-01,silencio,CHAPADA DOS GUIMARAES,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,3,0.604,2,silencio,1
2026-09-01,silencio,CONFRESA,meningite,2026,11,0.604,2,silencio,1
2026-09-01,silencio,MANAUS,hepatite_b_hbv,2025,32,0.5947,2,silencio,1
2026-09-01,silencio,SOBRADINHO,dengue,2025,32,0.5947,2,silencio,1
2026-09-01,silencio,LUZIANIA,dengue,2025,35,0.5947,2,silencio,1
2026-09-01,silencio,VOTUPORANGA,chikungunya,2025,26,0.5947,2,silencio,1
2026-09-01,silencio,SAO BERNARDO DO CAMPO,chikungunya,2025,45,0.5947,2,silencio,1
2026-09-01,silencio,ASSIS,tuberculose,2025,9,0.5947,2,silencio,1
2026-09-01,silencio,ITACOATIARA,chikungunya,2025,32,0.5947,2,silencio,1
2026-09-01,silencio,JOIA,chikungunya,2025,27,0.5947,2,silencio,1
2026-09-01,silencio,SANTA LUZIA,tuberculose,2026,21,0.5947,2,silencio,1
2026-09-01,silencio,CAMBORIU,chikungunya,2025,31,0.5947,2,silencio,1
2026-09-01,silencio,JATAI,hepatite_b_hbv,2026,4,0.5947,2,silencio,1
2026-09-01,silencio,TABULEIRO DO NORTE,dengue,2025,32,0.5947,2,silencio,1
2026-09-01,silencio,FRANCISCO BELTRAO,dengue,2025,29,0.5947,2,silencio,1
2026-09-01,silencio,JAPARATUBA,dengue,2025,35,0.5947,2,silencio,1
2026-09-01,silencio,SORRISO,sarampo_parvov_rus_b19_igg,2025,45,0.5866,2,silencio,1
2026-09-01,silencio,RONDONOPOLIS,micose_fungos,2025,32,0.5866,2,silencio,1
2026-09-01,silencio,SORRISO,toxoplasmose_citomegalov_rus_igg,2025,27,0.5866,2,silencio,1
2026-09-01,silencio,NOVA MUTUM,toxoplasmose_citomegalov_rus_igg,2025,34,0.5862,2,silencio,1
2026-09-01,silencio,CAMPO VERDE,sarampo_rub_ola_igg,2025,26,0.5802,2,silencio,1
2026-09-01,silencio,CAMPO VERDE,toxoplasmose_citomegalov_rus_igg,2025,29,0.5802,2,silencio,1
2026-09-01,silencio,JUINA,doen_a_de_chagas_chagas_igg,2025,29,0.5802,2,silencio,1
2026-09-01,silencio,CAMPO VERDE,toxoplasmose_toxoplasmose_igg,2025,29,0.5802,2,silencio,1
2026-09-01,silencio,JUINA,doen_a_de_chagas_chagas,2025,29,0.5802,2,silencio,1
2026-09-01,silencio,CACERES,leptospira,2025,34,0.5788,2,silencio,1
2026-09-01,silencio,JACIARA,infec_o_coloniza_o_cultura_para_fungos,2026,4,0.5759,2,silencio,1
2026-09-01,silencio,GUIRATINGA,sars_cov_2,2026,4,0.5667,2,silencio,1
2026-09-01,silencio,PORTO DOS GAUCHOS,hepatite_b_hbv,2025,33,0.5654,2,silencio,1
2026-09-01,silencio,ALTO GARCAS,hepatite_b_hbv,2025,29,0.5654,2,silencio,1
2026-09-01,silencio,DOM AQUINO,hepatite_b_hbv,2025,30,0.5654,2,silencio,1
2026-09-01,silencio,ALTO TAQUARI,hepatite_b_hbv,2025,30,0.5654,2,silencio,1
2026-09-01,silencio,ARAPUTANGA,infec_o_coloniza_o_cultura_para_fungos,2025,33,0.5654,2,silencio,1
2026-09-01,silencio,NOVA MONTE VERDE,doen_a_de_chagas_chagas_igg,2025,30,0.5654,2,silencio,1
2026-09-01,silencio,VALE DE SAO DOMINGOS,tuberculose,2026,4,0.5652,2,silencio,1
2026-09-01,silencio,BARRA DO BUGRES,citomegalov_rus_citomegalov_rus_igg,2025,34,0.565,2,silencio,1
2026-09-01,silencio,CANARANA,parvovirose_parvov_rus_b19_igg,2025,29,0.565,2,silencio,1
2026-09-01,silencio,CANARANA,leishmaniose,2025,34,0.565,2,silencio,1
2026-09-01,silencio,CANARANA,sarampo_parvov_rus_b19_igg,2025,34,0.565,2,silencio,1
2026-09-01,silencio,SAO JOSE DOS QUATRO MARCOS,aspergilose_fungos,2025,28,0.561,2,silencio,1
2026-09-01,silencio,SAO JOSE DOS QUATRO MARCOS,aspergilose_cultura_para_fungos,2025,28,0.561,2,silencio,1
2026-09-01,silencio,QUERENCIA,htlv_htlv_i_ii_v_rus_linfotr_pico_humano_tipo_i_e_ii,2025,34,0.5609,2,silencio,1
2026-09-01,silencio,NOVA MARINGA,meningite,2026,16,0.5577,2,silencio,1
2026-09-01,silencio,NOVA MARINGA,hepatite_c_hcv,2026,24,0.5577,2,silencio,1
2026-09-01,silencio,IGARAPE DO MEIO,hepatite_b_hbv,2025,31,0.5573,2,silencio,1
2026-09-01,silencio,SINOP,htlv_htlv_i_ii_v_rus_linfotr_pico_humano_tipo_i_e_ii,2025,29,0.5565,2,silencio,1
2026-09-01,silencio,TANGARA DA SERRA,rub_ola_sarampo_igg,2025,45,0.5565,2,silencio,1
2026-09-01,silencio,SAPEZAL,toxoplasmose_toxoplasmose_igg,2025,33,0.5531,2,silencio,1
2026-09-01,silencio,RIO BRANCO,hepatite_c_hcv,2026,10,0.5521,2,silencio,1
2026-09-01,silencio,RIO BRANCO,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,34,0.5521,2,silencio,1
2026-09-01,silencio,CACERES,paracoccidioidomicose_cultura_para_fungos,2024,36,0.5512,2,silencio,1
2026-09-01,silencio,SAO JOSE DO RIO CLARO,leptospira,2025,35,0.5491,2,silencio,1
2026-09-01,silencio,ALTO BOA VISTA,tuberculose,2026,4,0.5458,2,silencio,1
2026-09-01,silencio,MIRASSOL D''OESTE,doen_a_de_chagas_chagas,2025,29,0.5441,2,silencio,1
2026-09-01,silencio,MIRASSOL D''OESTE,brucelose_brucelose,2025,3,0.5441,2,silencio,1
2026-09-01,silencio,ARIPUANA,meningite,2026,30,0.5369,2,silencio,1
2026-09-01,silencio,CAMPO NOVO DO PARECIS,chikungunya,2026,4,0.5369,2,silencio,1
2026-09-01,silencio,PORTO ESPERIDIAO,hepatite_c_hcv,2026,27,0.5338,2,silencio,1
2026-09-01,silencio,ALTO ALEGRE DO PINDARE,dengue,2025,26,0.5274,2,silencio,1
2026-09-01,silencio,TIMBIRAS,dengue,2025,41,0.5274,2,silencio,1
2026-09-01,silencio,LUCAS DO RIO VERDE,criptococose_criptococos_teste_r_pido,2026,34,0.5223,2,silencio,1
2026-09-01,silencio,SAPEZAL,meningite,2026,30,0.5223,2,silencio,1
2026-09-01,silencio,SORRISO,criptococose_criptococos_teste_r_pido,2026,34,0.5223,2,silencio,1
2026-09-01,silencio,CAMPO VERDE,leptospira,2026,23,0.5223,2,silencio,1
2026-09-01,silencio,CAMPO VERDE,hansen_ase_hansen_ase,2026,34,0.5223,2,silencio,1
2026-09-01,silencio,SAPEZAL,criptococose_criptococos_teste_r_pido,2026,24,0.5223,2,silencio,1
2026-09-01,silencio,SORRISO,hiv,2026,23,0.5223,2,silencio,1
2026-09-01,silencio,NOVO PROGRESSO,tuberculose,2026,27,0.5217,2,silencio,1
2026-09-01,silencio,CASSILANDIA,tuberculose,2026,20,0.5217,2,silencio,1
2026-09-01,silencio,CHUPINGUAIA,dengue,2025,26,0.5217,2,silencio,1
2026-09-01,silencio,JOAO LISBOA,dengue,2025,32,0.5217,2,silencio,1
2026-09-01,silencio,NOVO MUNDO,hepatite_b_hbv,2026,4,0.5147,2,silencio,1
2026-09-01,silencio,AGUA BOA,hepatite_b_hbv,2026,4,0.5123,2,silencio,1
2026-09-01,silencio,MATUPA,hepatite_b_hbv,2026,4,0.5108,2,silencio,1
2026-09-01,silencio,CAMPINAPOLIS,tuberculose,2026,4,0.5106,2,silencio,1
2026-09-01,silencio,CONFRESA,zika,2025,31,0.5093,2,silencio,1
2026-09-01,silencio,SORRISO,hepatite_b_hbv,2026,4,0.5071,2,silencio,1
2026-09-01,silencio,VILA RICA,hepatite_b_hbv,2026,4,0.5065,2,silencio,1
2026-09-01,silencio,SINOP,hansen_ase_hansen_ase,2026,27,0.5058,2,silencio,1
2026-09-01,silencio,SINOP,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,17,0.5058,2,silencio,1
2026-09-01,silencio,CAMPO NOVO DO PARECIS,oropouche,2026,4,0.5058,2,silencio,1
2026-09-01,silencio,JURUENA,sarampo_parvov_rus_b19_igg,2025,31,0.5039,2,silencio,1
2026-09-01,silencio,PEIXOTO DE AZEVEDO,hepatite_b_hbv,2026,4,0.5015,2,silencio,1
2026-09-01,silencio,PRIMAVERA DO LESTE,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,14,0.498,2,silencio,1
2026-09-01,silencio,JUSCIMEIRA,sars_cov_2,2026,4,0.4942,2,silencio,1
2026-09-01,silencio,COCALINHO,raiva_raiva,2025,32,0.4907,2,silencio,1
2026-09-01,silencio,QUERENCIA,meningite,2026,30,0.489,2,silencio,1
2026-09-01,silencio,JUARA,meningite,2026,29,0.489,2,silencio,1
2026-09-01,silencio,ARENAPOLIS,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,2,0.489,2,silencio,1
2026-09-01,silencio,BRASNORTE,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,6,0.489,2,silencio,1
2026-09-01,silencio,PONTES E LACERDA,hansen_ase_hansen_ase,2026,4,0.489,2,silencio,1
2026-09-01,silencio,ARAPUTANGA,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,9,0.489,2,silencio,1
2026-09-01,silencio,SAO JOSE DOS QUATRO MARCOS,meningite,2026,23,0.489,2,silencio,1
2026-09-01,silencio,SAO JOSE DO RIO CLARO,meningite,2026,32,0.489,2,silencio,1
2026-09-01,silencio,DIAMANTINO,criptococose_criptococos_teste_r_pido,2026,11,0.489,2,silencio,1
2026-09-01,silencio,CANARANA,influenza,2026,4,0.489,2,silencio,1
2026-09-01,silencio,COMODORO,influenza,2026,23,0.489,2,silencio,1
2026-09-01,silencio,ALTO TAQUARI,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,30,0.488,2,silencio,1
2026-09-01,silencio,CACERES,zika,2026,14,0.4868,2,silencio,1
2026-09-01,silencio,CACERES,chikungunya,2026,14,0.4868,2,silencio,1
2026-09-01,silencio,POXOREO,hepatite_c_hcv,2025,10,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,febre_maculosa_rickettsioses_febre_maculosa_igg,2024,46,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,leptospira,2024,46,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,infec_o_coloniza_o_bact_rias_teste_de_sensibilidade,2025,38,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,febre_maculosa_rickettsioses_febre_maculosa_igm,2024,46,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,febre_maculosa_rickettsioses_febre_maculosa_biologia_molecular,2024,46,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,febre_maculosa_rickettsioses_febre_maculosa_1a_amostra,2024,46,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,coqueluche_coqueluche_detec_o_de_bordetella_pertussis,2025,6,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,coqueluche_bordetella,2025,5,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,brucelose_brucelose_igm,2025,27,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,brucelose_brucelose_igg,2025,27,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,febre_maculosa_rickettsioses_pesquisa_de_arbov_rus_zdc,2024,46,0.4854,2,silencio,1
2026-09-01,silencio,POXOREO,infec_o_coloniza_o_bact_rias_cultura,2025,38,0.4854,2,silencio,1
2026-09-01,silencio,CURVELANDIA,influenza,2026,23,0.485,2,silencio,1
2026-09-01,silencio,NOVA MARILANDIA,tuberculose,2026,16,0.485,2,silencio,1
2026-09-01,silencio,NOVA MARILANDIA,hepatite_c_hcv,2026,26,0.485,2,silencio,1
2026-09-01,silencio,SANTO AFONSO,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,26,0.485,2,silencio,1
2026-09-01,silencio,IMPERATRIZ,dengue,2025,34,0.4847,2,silencio,1
2026-09-01,silencio,UBERLANDIA,dengue,2025,27,0.4847,2,silencio,1
2026-09-01,silencio,NORTELANDIA,meningite,2026,26,0.4794,2,silencio,1
2026-09-01,silencio,SAPEZAL,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,25,0.4782,2,silencio,1
2026-09-01,silencio,SAPEZAL,hepatite_c_hcv,2026,10,0.4782,2,silencio,1
2026-09-01,silencio,CURVELANDIA,hepatite_b_hbv,2026,12,0.4772,2,silencio,1
2026-09-01,silencio,NOVA MARILANDIA,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2026,26,0.4772,2,silencio,1
2026-09-01,silencio,SERRA NOVA DOURADA,hepatite_b_hbv,2025,12,0.4744,2,silencio,1
2026-09-01,silencio,CHIAPETTA,chikungunya,2025,41,0.4738,2,silencio,1
2026-09-01,silencio,CHAVAL,doen_as_sexualmente_transmitidas_pesquisa_de_multipat_genos_ist,2025,52,0.4738,2,silencio,1
2026-09-01,silencio,CHUPINGUAIA,tuberculose,2024,51,0.4738,2,silencio,1
2026-09-01,silencio,MARACANAU,tuberculose,2024,44,0.4738,2,silencio,1
retrospectivo,risco,ACORIZAL,dengue,2025,32,0.5799487506510694,2,sem_confirmacao,0
retrospectivo,risco,AGUA BOA,chikungunya,2025,27,0.5898540035076074,2,alerta_lab,1
retrospectivo,risco,AGUA BOA,chikungunya,2025,29,0.5359935597183398,2,alerta_lab,1
retrospectivo,risco,AGUA BOA,chikungunya,2025,31,0.5475580605748686,2,sem_confirmacao,0
retrospectivo,risco,AGUA BOA,chikungunya,2025,35,0.5475580605748686,2,sem_confirmacao,0
retrospectivo,risco,AGUA BOA,dengue,2025,33,0.6479667401279009,2,alerta_lab,1
retrospectivo,risco,AGUA BOA,dengue,2025,34,0.5505413919520954,2,alerta_lab,1
retrospectivo,risco,AGUA BOA,dengue,2025,35,0.6551891513269383,2,sem_confirmacao,0
retrospectivo,risco,AGUA BOA,dengue,2025,41,0.6171192437459346,2,sem_confirmacao,0
retrospectivo,risco,AGUA BOA,hepatite_b_hbv,2025,26,0.5718626700826429,2,alerta_lab,1
retrospectivo,risco,AGUA BOA,hepatite_b_hbv,2025,27,0.6304917187237804,2,sem_confirmacao,0
2026-09-01,risco,NOVA MUTUM,influenza,2026,34,0.7426,2,sem_confirmacao,0
2026-09-01,risco,CAMPO NOVO DO PARECIS,influenza,2026,33,0.7424,2,sem_confirmacao,0
2026-09-01,risco,VERA,chikungunya,2026,5,0.6715,2,sem_confirmacao,0
2026-09-01,risco,LUCAS DO RIO VERDE,dengue,2026,35,0.6647,2,sem_confirmacao,0
2026-09-01,risco,PONTES E LACERDA,sars_cov_2,2026,25,0.5578,2,sem_confirmacao,0
2026-09-01,risco,BARAO DE MELGACO,tuberculose,2026,34,0.5542,2,sem_confirmacao,0
2026-09-01,risco,CANARANA,chikungunya,2025,34,0.5396,2,sem_confirmacao,0
2026-09-01,risco,CUIABA,hiv,2026,30,0.5132,2,sem_confirmacao,0
2026-09-01,risco,GUARANTA DO NORTE,sars_cov_2,2026,22,0.4976,2,sem_confirmacao,0
2026-09-01,risco,DIAMANTINO,sars_cov_2,2026,36,0.4976,2,,
2026-09-01,risco,FELIZ NATAL,chikungunya,2025,28,0.4918,2,sem_confirmacao,0
2026-09-01,risco,CAMPOS DE JULIO,chikungunya,2025,23,0.4758,2,sem_confirmacao,0
2026-09-01,risco,NOVA SANTA HELENA,chikungunya,2025,23,0.4617,2,sem_confirmacao,0
2026-09-01,risco,CUIABA,tuberculose,2026,36,0.4603,2,,
2026-09-01,risco,QUERENCIA,chikungunya,2025,38,0.4507,2,sem_confirmacao,0
2026-09-01,risco,MATUPA,hepatite_a,2025,28,0.4351,2,sem_confirmacao,0
2026-09-01,risco,NOVA MUTUM,hepatite,2025,14,0.4327,2,sem_confirmacao,0
2026-09-01,risco,LUCAS DO RIO VERDE,chikungunya,2026,13,0.423,2,sem_confirmacao,0
2026-09-01,risco,LUCAS DO RIO VERDE,zika,2026,13,0.423,2,sem_confirmacao,0
2026-09-01,risco,VERA,zika,2025,29,0.4184,2,sem_confirmacao,0
2026-09-01,risco,CAMPOS DE JULIO,influenza,2026,23,0.4164,2,sem_confirmacao,0
2026-09-01,risco,PLANALTO DA SERRA,chikungunya,2025,26,0.4041,2,sem_confirmacao,0
2026-09-01,risco,NOVA MARILANDIA,chikungunya,2025,30,0.3915,2,sem_confirmacao,0
2026-09-01,risco,BOM JESUS DO ARAGUAIA,hepatite_b_hbv,2026,19,0.3742,2,sem_confirmacao,0
2026-09-01,risco,MARCELANDIA,hepatite_b_hbv,2026,35,0.3661,2,sem_confirmacao,0
2026-09-01,risco,GUARANTA DO NORTE,zika,2025,32,0.3601,2,sem_confirmacao,0
2026-09-01,risco,AGUA BOA,chikungunya,2025,32,0.3375,2,sem_confirmacao,0
2026-09-01,risco,CACERES,chikungunya,2026,34,0.3267,2,sem_confirmacao,0
2026-09-01,risco,CACERES,zika,2026,34,0.3267,2,sem_confirmacao,0
2026-09-01,risco,ARAGARCAS,tuberculose,2026,21,0.3252,2,sem_confirmacao,0
2026-09-01,risco,CANARANA,zika,2025,34,0.3217,2,sem_confirmacao,0
2026-09-01,risco,MIRASSOL D''OESTE,hepatite_b_hbv,2026,26,0.3123,2,sem_confirmacao,0
2026-09-01,risco,COLNIZA,chikungunya,2026,10,0.3095,2,sem_confirmacao,0
2026-09-01,risco,PONTES E LACERDA,dengue,2026,36,0.3084,2,,
2026-09-01,risco,NOVA GUARITA,chikungunya,2025,34,0.2974,2,sem_confirmacao,0
2026-09-01,risco,NOVO MUNDO,chikungunya,2025,27,0.2899,2,sem_confirmacao,0
2026-09-01,risco,PEIXOTO DE AZEVEDO,chikungunya,2025,30,0.2876,2,sem_confirmacao,0
2026-09-01,risco,GUARANTA DO NORTE,hepatite_b_hbv,2026,36,0.2872,2,,
2026-09-01,risco,TERRA NOVA DO NORTE,dengue,2026,8,0.278,2,sem_confirmacao,0
2026-09-01,risco,NOVO MUNDO,hepatite_b_hbv,2026,33,0.2733,2,sem_confirmacao,0
2026-09-01,risco,JANGADA,chikungunya,2025,34,0.2726,2,sem_confirmacao,0
2026-09-01,risco,SAO JOSE DO XINGU,tuberculose,2026,13,0.2717,2,sem_confirmacao,0
2026-09-01,risco,SORRISO,toxoplasmose_toxoplasmose_igg,2025,35,0.2708,2,sem_confirmacao,0
2026-09-01,risco,SERRA NOVA DOURADA,hepatite_b_hbv,2026,20,0.2635,2,sem_confirmacao,0
2026-09-01,risco,PEIXOTO DE AZEVEDO,zika,2025,21,0.2627,2,sem_confirmacao,0
2026-09-01,risco,NOVA GUARITA,dengue,2026,15,0.2612,2,sem_confirmacao,0
2026-09-01,risco,JACIARA,tuberculose,2026,35,0.2602,2,sem_confirmacao,0
2026-09-01,risco,CAMPO NOVO DO PARECIS,hepatite_a,2026,13,0.2578,2,sem_confirmacao,0
2026-09-01,risco,PEIXOTO DE AZEVEDO,meningite,2026,11,0.2392,2,sem_confirmacao,0
2026-09-01,risco,BRASNORTE,hepatite_b_hbv,2026,24,0.2327,2,sem_confirmacao,0
2026-09-01,risco,SORRISO,toxoplasmose_toxoplasmose_igm,2025,35,0.2268,2,sem_confirmacao,0
2026-09-01,risco,CUIABA,leishmaniose,2026,30,0.2235,2,sem_confirmacao,0
2026-09-01,risco,TERRA NOVA DO NORTE,hepatite_a,2026,35,0.214,2,sem_confirmacao,0
